Province/State,Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20
"Providence County, RI",US,41.8882,-71.4774,-3,-3,-3,-3,-3,-3,-3,-3,-3,-6,-6,-5,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3
,Martinique,14.6415,-61.0242,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21
"Alameda County, CA",US,37.6017,-121.7195,3,3,3,3,4,4,4,5,6,6,7,7,7,7,7,7,7,6,5,4,3,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,2,2,2,2,2,1,2,2,2,3,3
"Broward County, FL",US,26.1901,-80.3659,18,18,18,18,18,18,17,16,16,16,16,16,16,15,15,15,16,16,16,16,16,17,17,18,19,19,20,20,21,21,21,21,21,21,21,21,21,21,20,20,18,15,15,15,15,15,14
"Fairfield County, CT",US,41.256,-73.3709,-2,-2,-2,-2,-2,-2,-2,-3,-3,-5,-5,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,-2,-2
"Lee County, FL",US,26.663,-81.9535,17,17,17,17,17,17,16,14,13,13,13,13,13,13,13,13,14,14,14,14,14,14,15,15,16,17,18,18,20,20,20,20,20,20,20,20,20,20,19,17,15,14,14,14,14,14,13
"Pinal County, AZ",US,32.8162,-111.2845,0,1,2,3,4,5,5,5,5,5,4,4,4,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,2,1,1,1,1,0,0,1,1,2,1,0,0
"Rockland County, NY",US,41.1489,-73.983,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-4,-3,-3,-3,-2,-1,0,0,-1,-1,0,0,0,0,0,0,-2,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2
"Saratoga County, NY",US,43.0324,-73.936,-5,-7,-7,-6,-6,-6,-6,-6,-7,-8,-8,-8,-7,-6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-6,-7,-7,-7,-6,-6,-6,-6,-7,-7,-7,-7,-5,-5,-4,-3,-3
"Edmonton, Alberta",Canada,53.5461,-113.4938,-26,-26,-26,-25,-25,-25,-13,-13,-10,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-8,-8,-8,-8,-8,-11,-11,-12,-12,-12,-12,-12,-12,-13,-14,-14,-14,-14,-14,-14,-11,-8,-7,-6,-6,-6,-6
"Charleston County, SC",US,32.7957,-79.7848,11,11,11,13,11,10,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,9,10,11,12,10,9,9,9,10,10,10,9,6,5,5,5,5,5,5,6,6
"Clark County, WA",US,45.7466,-122.5194,2,2,2,3,3,3,4,4,6,6,6,6,6,6,6,6,7,7,6,6,5,5,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3
"Cobb County, GA",US,33.8999,-84.5641,2,2,2,5,2,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,6,7,7,6,3,3,3,6,6,5,3,3,3,3,3,3,3,3,1,1
"Davis County, UT",US,40.9629,-112.0953,-3,-3,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-6,-6,-5,-4,-4,-4
"El Paso County, CO",US,38.9108,-104.4723,-12,-12,-12,-12,-12,-12,-11,-10,-10,-10,-10,-10,-10,-9,-9,-10,-10,-10,-9,-9,-9,-10,-10,-10,-10,-9,-9,-9,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7
"Honolulu County, HI",US,21.307,-157.8584,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
"Jackson County, OR ",US,42.3345,-122.7647,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,0
"Jefferson County, WA",US,47.7425,-123.304,-8,-8,-5,-4,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,-7,-7,-4,-4,-4,-4,-4
"Kershaw County, SC",US,34.3672,-80.5883,5,5,5,9,5,5,5,2,2,2,2,2,2,2,2,3,4,4,4,3,4,4,4,7,7,7,7,7,7,7,7,4,3,3,5,5,5,3,1,1,1,1,1,1,1,2,2
"Klamath County, OR",US,42.6953,-121.6142,-5,-5,-5,-5,-5,-4,-4,-2,-2,-2,0,0,0,0,0,0,0,-1,-1,-2,-3,-3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-6,-6,-6,-6,-5,-5,-4,-4
"Madera County, CA",US,37.2519,-119.6963,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1
"Pierce County, WA",US,47.0676,-122.1295,0,0,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"Plymouth County, MA",US,42.1615,-70.7928,-2,-2,-2,-1,-1,-1,-1,-2,-3,-5,-5,-4,-3,-3,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2
"Tulsa County, OK",US,36.1593,-95.941,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"Montgomery County, TX",US,30.3213,-95.4778,11,11,11,11,7,11,11,11,10,7,7,6,6,6,7,7,6,6,6,7,7,7,7,7,6,7,8,9,9,9,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,7,7
,Republic of Ireland,53.1424,-7.6921,2,2,3,3,3,3,1,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,0,0,0,0
,Bulgaria,42.7339,25.4858,-5,-5,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-5,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0
,Maldives,3.2028,73.2207,25,25,25,25,25,25,25,25,25,25,25,25,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,25,25,25,25,25,25,25,25,25,25
"Montgomery County, PA",US,40.229,-75.3879,-2,-3,-3,-1,-1,-1,-1,-2,-3,-5,-5,-3,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-3,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2
,Bangladesh,23.685,90.3563,14,14,14,14,14,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,11,11,11,11,13,14,14,14,15,15,15,15,15,15,15,15,16,16,17,17,17
"Fairfax County, VA",US,38.9085,-77.2405,-3,-3,-3,0,0,-1,-1,-2,-3,-4,-4,-3,-2,-2,-1,-1,0,1,0,-1,0,1,1,2,2,2,2,2,2,0,-3,-4,-4,-4,-4,-4,-4,-4,-6,-6,-6,-6,-6,-6,-6,-3,-3
"Rockingham County, NH",US,42.9931,-71.0498,-4,-4,-7,-4,-4,-4,-4,-3,-7,-8,-8,-8,-7,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-6,-7,-6,-5,-5,-5,-5,-6,-6,-6,-5,-4,-4,-4,-4,-4
"Washington, D.C.",US,38.9072,-77.0369,-2,-2,-2,0,0,0,-1,-1,-2,-3,-3,-2,-2,-1,-1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,-1,-2,-2,-2,-2,-2,-2,-2,-5,-5,-5,-5,-5,-5,-5,-1,-1
,Moldova,47.4116,28.3699,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
,Paraguay,-23.4425,-58.4438,25,25,25,25,25,25,25,25,24,24,24,23,23,23,23,23,23,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,24,24,23,20,18,17,17,17,17,16,15
"Berkshire County, MA",US,42.3118,-73.1822,-6,-6,-6,-5,-5,-5,-5,-5,-6,-9,-9,-7,-6,-5,-5,-5,-5,-4,-4,-5,-5,-5,-5,-4,-4,-4,-5,-5,-5,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-6,-5,-5,-5
"Davidson County, TN",US,36.1343,-86.822,2,2,2,4,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"Douglas County, OR",US,43.1261,-123.2492,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,5,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2
"Fresno County, CA",US,36.9859,-119.2321,-1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,0,0,0,0,0,0
"Harford County, MD",US,39.5839,-76.3637,-2,-3,-3,0,0,0,-1,-1,-3,-4,-4,-3,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,-1,-2,-3,-3,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-1,-1
"Hendricks County, IN",US,39.8065,-86.5401,-2,-2,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-6,-6,-6,-2,-2,-2,-2,-1,-1,-1
"Hudson County, NJ",US,40.7453,-74.0535,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5,-5,-2,-2,-2,-1,-1,-1,0,0,-1,-1,0,0,1,1,1,0,-1,-1,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2
"Johnson County, KS",US,38.8454,-94.8521,-4,-3,-2,-2,-3,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-4,-3,-2,-1,-1,-1,-1,-1,-1,-1
"Kittitas County, WA",US,47.175,-120.9319,-5,-5,-5,-4,-3,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-2
"Manatee County, FL",US,27.4799,-82.3452,18,18,18,18,17,16,15,13,12,12,12,12,11,11,11,12,13,12,12,12,13,13,13,15,16,16,17,18,19,20,20,20,20,20,20,20,19,19,19,16,14,12,12,12,12,12,12
"Marion County, OR",US,44.8446,-122.5927,1,1,1,1,2,3,3,4,4,4,4,5,5,4,4,4,5,5,4,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"Okaloosa County, FL",US,30.5773,-86.6611,15,15,15,15,10,7,7,6,6,6,6,6,5,6,6,7,7,7,7,7,8,9,9,11,11,11,11,14,15,15,14,13,13,13,14,14,13,10,8,8,8,8,8,8,8,7,7
"Polk County, GA",US,34.0132,-85.1479,4,4,4,5,4,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,3,6,6,6,6,7,7,7,7,4,4,4,6,6,4,4,3,3,3,3,3,3,3,1,1
"Riverside County, CA",US,33.9533,-117.3961,4,5,5,4,5,5,5,5,4,4,4,4,4,4,3,3,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1,1,1,3
"Shelby County, TN",US,35.1269,-89.9253,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,4,5,5,5,3,5,5,5,2,1,1,1,2,2,2,1,0,0,1,2,2,2,2,3,3,3
"Spokane County, WA",US,47.6587,-117.4225,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-1
"St. Louis County, MO",US,38.6103,-90.4125,-3,-4,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-4,-4,-4,-1,-1,-1,-3,-4,-3,-3,-2,-2,-2,-2,0,0,0
"Suffolk County, NY",US,40.9849,-72.6151,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,0,0,0
"Ulster County, NY",US,41.8586,-74.3118,-5,-5,-5,-5,-5,-5,-5,-5,-5,-8,-8,-6,-5,-5,-4,-4,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-3,-4,-4,-5,-5,-6,-6,-6,-5,-5,-5,-5,-6,-6,-6,-5,-5,-5,-4,-4,-4
"Unassigned Location, VT",US,44.3378,-72.7563,-5,-6,-9,-6,-6,-6,-6,-6,-9,-9,-11,-9,-9,-6,-5,-5,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-9,-9,-10,-11,-10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-6,-4,-4
"Unknown Location, MA",US,42.4072,-71.3824,-4,-5,-5,-3,-3,-3,-3,-3,-5,-7,-7,-6,-5,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-4,-5,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3
"Volusia County, FL",US,29.028000000000002,-81.0755,17,17,17,17,16,15,15,14,11,11,11,11,9,9,9,11,11,11,9,11,11,12,13,14,16,14,16,16,17,17,18,17,17,17,17,18,17,17,16,14,13,12,12,12,12,12,12
